valid_time,latitude,longitude,sst,msl,u10,v10,number,expver
2012-02-01,13.0,99.5,,101035.19,-0.27649212,0.23315334,0,0001
2012-02-01,13.0,99.75,,100957.69,-0.53137493,0.78198147,0,0001
2012-02-01,13.0,100.0,301.437,100931.69,-0.9405546,2.1989737,0,0001
2012-02-01,13.0,100.25,301.47705,100935.69,-0.6597929,3.3449697,0,0001
2012-02-01,13.0,100.5,301.52783,100939.31,0.13219929,3.4743643,0,0001
2012-02-01,13.0,100.75,301.49658,100945.56,0.41198444,2.7580557,0,0001
2012-02-01,13.0,101.0,,100960.19,0.06335163,1.4265127,0,0001
2012-02-01,13.0,101.25,,100969.69,-0.05774212,1.0412588,0,0001
2012-02-01,13.0,101.5,,100967.19,-0.10608196,0.9528799,0,0001
2012-02-01,12.75,99.5,,101031.06,-0.3756132,0.23071194,0,0001
2012-02-01,12.75,99.75,,100957.69,-0.5924101,0.79321194,0,0001
2012-02-01,12.75,100.0,,100935.56,-0.8189726,2.14038,0,0001
2012-02-01,12.75,100.25,301.3667,100940.31,-0.51282024,3.2180166,0,0001
2012-02-01,12.75,100.5,301.4751,100942.56,0.11266804,3.2751455,0,0001
2012-02-01,12.75,100.75,301.44873,100947.69,0.3011446,2.6047354,0,0001
2012-02-01,12.75,101.0,,100956.19,0.16393757,1.7028799,0,0001
2012-02-01,12.75,101.25,,100961.44,0.17467976,1.2653799,0,0001
2012-02-01,12.75,101.5,,100961.19,0.16686726,1.1198721,0,0001
2012-02-01,12.5,99.5,,101031.31,-0.32190228,0.27221584,0,0001
2012-02-01,12.5,99.75,,100972.44,-0.4801054,0.8039541,0,0001
2012-02-01,12.5,100.0,301.3042,100943.31,-0.6441679,2.1105947,0,0001
2012-02-01,12.5,100.25,301.34033,100942.81,-0.36389446,3.0930166,0,0001
2012-02-01,12.5,100.5,301.40967,100946.56,0.1683321,3.1428213,0,0001
2012-02-01,12.5,100.75,301.47705,100949.94,0.3763399,2.8601065,0,0001
2012-02-01,12.5,101.0,301.57764,100954.81,0.43298054,2.5661612,0,0001
2012-02-01,12.5,101.25,301.72998,100952.44,0.55016804,2.2853994,0,0001
2012-02-01,12.5,101.5,301.68896,100957.94,0.60485554,2.0075674,0,0001
2012-02-01,12.25,99.5,,101036.69,-0.33313274,0.27026272,0,0001
2012-02-01,12.25,99.75,,100986.19,-0.31555462,0.73803616,0,0001
2012-02-01,12.25,100.0,301.39697,100948.81,-0.3472929,1.9479971,0,0001
2012-02-01,12.25,100.25,301.3335,100946.19,-0.15149212,2.8478994,0,0001
2012-02-01,12.25,100.5,301.33545,100951.56,0.18102741,2.8781729,0,0001
2012-02-01,12.25,100.75,301.51123,100948.81,0.30505085,2.6003408,0,0001
2012-02-01,12.25,101.0,301.54834,100953.06,0.34948444,2.4450674,0,0001
2012-02-01,12.25,101.25,301.70264,100951.44,0.4154024,2.2194815,0,0001
2012-02-01,12.25,101.5,301.65283,100956.56,0.4417696,1.9318838,0,0001
2012-02-01,12.0,99.5,,101041.31,-0.43225384,0.23120022,0,0001
2012-02-01,12.0,99.75,,100992.19,-0.30432415,0.7756338,0,0001
2012-02-01,12.0,100.0,301.53564,100950.06,-0.083132744,1.8415518,0,0001
2012-02-01,12.0,100.25,301.41943,100947.06,0.084347725,2.6540518,0,0001
2012-02-01,12.0,100.5,301.39404,100955.06,0.12829304,2.6711416,0,0001
2012-02-01,12.0,100.75,301.60205,100952.19,0.19469929,2.407958,0,0001
2012-02-01,12.0,101.0,301.56885,100956.56,0.17272663,2.201415,0,0001
2012-02-01,12.0,101.25,301.688,100954.94,0.20446491,2.0100088,0,0001
2012-02-01,12.0,101.5,301.6538,100958.06,0.22204304,1.7463369,0,0001
2012-03-01,14.0,99.5,,100901.56,0.45157814,0.53283596,0,0001
2012-03-01,14.0,99.75,,100889.31,0.19278908,0.79894924,0,0001
2012-03-01,14.0,100.0,,100884.06,-0.037679672,1.178832,0,0001
2012-03-01,14.0,100.25,,100885.44,-0.21297264,1.4468985,0,0001
2012-03-01,14.0,100.5,,100890.94,-0.38973045,1.4630117,0,0001
2012-03-01,14.0,100.75,,100900.56,-0.45564842,1.3243399,0,0001
2012-03-01,14.0,101.0,,100905.06,-0.56941795,1.0269766,0,0001
2012-03-01,14.0,101.25,,100917.56,-0.5757656,0.6807852,0,0001
2012-03-01,14.0,101.5,,100930.69,-0.24226952,0.3961172,0,0001
2012-03-01,13.75,99.5,,100919.69,0.45401955,0.5528555,0,0001
2012-03-01,13.75,99.75,,100898.31,0.1610508,0.795043,0,0001
2012-03-01,13.75,100.0,,100892.81,-0.18318748,1.2877188,0,0001
2012-03-01,13.75,100.25,,100894.31,-0.35310936,1.5684805,0,0001
2012-03-01,13.75,100.5,,100895.19,-0.19441795,1.854125,0,0001
2012-03-01,13.75,100.75,,100902.31,-0.22078514,1.7183828,0,0001
2012-03-01,13.75,101.0,,100907.06,-0.34480858,1.2330313,0,0001
2012-03-01,13.75,101.25,,100912.19,-0.45027733,1.0255117,0,0001
2012-03-01,13.75,101.5,,100923.81,-0.21785545,0.8502188,0,0001
2012-03-01,13.5,99.5,,100970.69,0.40470314,0.54113674,0,0001
2012-03-01,13.5,99.75,,100900.56,-0.086019516,0.8135977,0,0001
2012-03-01,13.5,100.0,,100894.94,-0.4356289,1.329711,0,0001
2012-03-01,13.5,100.25,,100902.69,-0.27986717,2.6524649,0,0001
2012-03-01,13.5,100.5,302.78345,100903.69,-0.10799217,2.9464102,0,0001
2012-03-01,13.5,100.75,,100907.69,0.04142189,2.3497305,0,0001
2012-03-01,13.5,101.0,,100914.06,-0.16365623,1.5206289,0,0001
2012-03-01,13.5,101.25,,100923.31,-0.3726406,1.2296133,0,0001
2012-03-01,13.5,101.5,,100937.31,-0.21883202,1.2374258,0,0001
2012-03-01,13.25,99.5,,101005.31,0.32413673,0.38244534,0,0001
2012-03-01,13.25,99.75,,100927.19,-0.21541405,0.7242422,0,0001
2012-03-01,13.25,100.0,,100898.44,-0.8072109,2.0733633,0,0001
2012-03-01,13.25,100.25,302.72583,100906.06,-0.6514492,3.397582,0,0001
2012-03-01,13.25,100.5,302.7434,100911.06,0.09269142,3.796996,0,0001
2012-03-01,13.25,100.75,302.75317,100914.94,0.3226719,3.140746,0,0001
2012-03-01,13.25,101.0,,100925.31,-0.09041405,1.710082,0,0001
2012-03-01,13.25,101.25,,100937.56,-0.34529686,1.2833242,0,0001
2012-03-01,13.25,101.5,,100946.19,-0.23103905,1.3175039,0,0001
2012-03-01,13.0,99.5,,101028.44,0.28946877,0.19641018,0,0001
2012-03-01,13.0,99.75,,100936.06,-0.30037498,0.7110586,0,0001
2012-03-01,13.0,100.0,302.61353,100905.69,-0.8970547,2.0753164,0,0001
2012-03-01,13.0,100.25,302.6272,100909.81,-0.6568203,3.2989492,0,0001
2012-03-01,13.0,100.5,302.65845,100914.06,0.117593765,3.6778555,0,0001
2012-03-01,13.0,100.75,302.66528,100922.06,0.3695469,3.1739492,0,0001
2012-03-01,13.0,101.0,,100938.56,-0.06795311,1.7584219,0,0001
2012-03-01,13.0,101.25,,100951.94,-0.22127342,1.326293,0,0001
2012-03-01,13.0,101.5,,100950.56,-0.17391014,1.2276602,0,0001
2012-03-01,12.75,99.5,,101024.56,0.31095314,0.19933987,0,0001
2012-03-01,12.75,99.75,,100936.19,-0.30330467,0.74621487,0,0001
2012-03-01,12.75,100.0,,100909.81,-0.7666836,2.0889883,0,0001
2012-03-01,12.75,100.25,302.54224,100914.81,-0.5030117,3.2418203,0,0001
2012-03-01,12.75,100.5,302.59692,100918.06,0.10685158,3.4869375,0,0001
2012-03-01,12.75,100.75,302.5432,100925.19,0.26603127,3.001586,0,0001
2012-03-01,12.75,101.0,,100935.56,0.09171486,2.1221914,0,0001
2012-03-01,12.75,101.25,,100943.81,0.062417984,1.6529531,0,0001
2012-03-01,12.75,101.5,,100943.94,0.09171486,1.5006094,0,0001
2012-03-01,12.5,99.5,,101026.81,0.36515236,0.21642971,0,0001
2012-03-01,12.5,99.75,,100951.19,-0.16121483,0.7872305,0,0001
2012-03-01,12.5,100.0,302.49634,100917.44,-0.54353905,2.125121,0,0001
2012-03-01,12.5,100.25,302.50513,100917.94,-0.29256248,3.1617422,0,0001
2012-03-01,12.5,100.5,302.5393,100923.19,0.2259922,3.3580313,0,0001
2012-03-01,12.5,100.75,302.61255,100928.31,0.38419533,3.3048086,0,0001
2012-03-01,12.5,101.0,302.72778,100934.94,0.4081211,3.131957,0,0001
2012-03-01,12.5,101.25,302.9026,100934.69,0.46964455,2.9117422,0,0001
2012-03-01,12.5,101.5,302.86157,100941.94,0.5409336,2.666625,0,0001
2012-03-01,12.25,99.5,,101036.19,0.5326328,0.18957424,0,0001
2012-03-01,12.25,99.75,,100967.06,0.14640236,0.75744534,0,0001
2012-03-01,12.25,100.0,302.62817,100923.81,-0.16756248,2.0279531,0,0001
2012-03-01,12.25,100.25,302.55298,100922.44,0.0106601715,2.9903555,0,0001
2012-03-01,12.25,100.5,302.53052,100929.19,0.38419533,3.130004,0,0001
2012-03-01,12.25,100.75,302.69556,100927.94,0.46964455,3.000121,0,0001
2012-03-01,12.25,101.0,302.72388,100933.94,0.4628086,2.953246,0,0001
2012-03-01,12.25,101.25,302.85474,100933.94,0.48819923,2.781371,0,0001
2012-03-01,12.25,101.5,302.76587,100940.94,0.4945469,2.5255117,0,0001
2012-03-01,12.0,99.5,,101041.94,0.5414219,0.006468773,0,0001
2012-03-01,12.0,99.75,,100974.69,0.2572422,0.7427969,0,0001
2012-03-01,12.0,100.0,302.81372,100926.56,0.21769142,1.975707,0,0001
2012-03-01,12.0,100.25,302.67896,100924.94,0.4003086,2.8726797,0,0001
2012-03-01,12.0,100.5,302.62915,100934.56,0.5331211,2.966918,0,0001
2012-03-01,12.0,100.75,302.8098,100932.69,0.5677891,2.7994375,0,0001
2012-03-01,12.0,101.0,302.72583,100938.44,0.45157814,2.6685781,0,0001
2012-03-01,12.0,101.25,302.7942,100938.31,0.4320469,2.5108633,0,0001
2012-03-01,12.0,101.5,302.71606,100943.44,0.39982033,2.2647696,0,0001
2012-04-01,14.0,99.5,,100839.0,1.1474133,0.52033424,0,0001
2012-04-01,14.0,99.75,,100824.0,0.94428825,0.7634983,0,0001
2012-04-01,14.0,100.0,,100816.0,0.7221203,1.1780491,0,0001
2012-04-01,14.0,100.25,,100814.125,0.4848156,1.5496311,0,0001
2012-04-01,14.0,100.5,,100818.625,0.120069504,1.6590061,0,0001
2012-04-01,14.0,100.75,,100829.5,-0.15629768,1.5593967,0,0001
2012-04-01,14.0,101.0,,100837.125,-0.46391487,1.2151585,0,0001
2012-04-01,14.0,101.25,,100853.75,-0.47416878,0.86945534,0,0001
2012-04-01,14.0,101.5,,100869.125,0.0077648163,0.7356663,0,0001
2012-04-01,13.75,99.5,,100861.75,1.0976086,0.49494362,0,0001
2012-04-01,13.75,99.75,,100836.5,0.85053825,0.71320534,0,0001
2012-04-01,13.75,100.0,,100827.125,0.41743279,1.3006077,0,0001
2012-04-01,13.75,100.25,,100825.5,0.18403435,1.6873264,0,0001
2012-04-01,13.75,100.5,,100825.375,0.31977654,2.089182,0,0001
2012-04-01,13.75,100.75,,100833.5,0.13813591,1.993967,0,0001
2012-04-01,13.75,101.0,,100839.375,-0.13920784,1.447092,0,0001
2012-04-01,13.75,101.25,,100847.625,-0.27641487,1.2634983,0,0001
2012-04-01,13.75,101.5,,100861.625,0.058546066,1.2219944,0,0001
2012-04-01,13.5,99.5,,100919.0,1.015089,0.5061741,0,0001
2012-04-01,13.5,99.75,,100840.125,0.5424328,0.7556858,0,0001
2012-04-01,13.5,100.0,,100830.625,0.10297966,1.3665257,0,0001
2012-04-01,13.5,100.25,,100837.5,0.07270622,2.8421116,0,0001
2012-04-01,13.5,100.5,303.57275,100837.625,0.21870232,3.2512913,0,0001
2012-04-01,13.5,100.75,,100841.125,0.4115734,2.7049046,0,0001
2012-04-01,13.5,101.0,,100847.75,0.11909294,1.8294163,0,0001
2012-04-01,13.5,101.25,,100859.625,-0.16850471,1.5794163,0,0001
2012-04-01,13.5,101.5,,100876.125,0.031690598,1.7156467,0,0001
2012-04-01,13.25,99.5,,100958.25,0.9721203,0.3211155,0,0001
2012-04-01,13.25,99.75,,100870.625,0.424757,0.6624241,0,0001
2012-04-01,13.25,100.0,,100836.125,-0.32866096,2.132639,0,0001
2012-04-01,13.25,100.25,303.54346,100843.0,-0.35942268,3.6096897,0,0001
2012-04-01,13.25,100.5,303.4829,100847.75,0.25727654,4.076975,0,0001
2012-04-01,13.25,100.75,303.36084,100851.125,0.5438976,3.4671116,0,0001
2012-04-01,13.25,101.0,,100861.625,0.14594841,2.0457249,0,0001
2012-04-01,13.25,101.25,,100876.625,-0.20707893,1.681467,0,0001
2012-04-01,13.25,101.5,,100887.75,-0.079149246,1.8386936,0,0001
2012-04-01,13.0,99.5,,100985.625,0.9169445,0.11213112,0,0001
2012-04-01,13.0,99.75,,100882.125,0.40034294,0.6150608,0,0001
2012-04-01,13.0,100.0,303.4624,100845.75,-0.35746956,2.0901585,0,0001
2012-04-01,13.0,100.25,303.4712,100847.75,-0.3301258,3.403635,0,0001
2012-04-01,13.0,100.5,303.42627,100851.875,0.3129406,3.8328342,0,0001
2012-04-01,13.0,100.75,303.3081,100860.125,0.49458122,3.412424,0,0001
2012-04-01,13.0,101.0,,100877.375,0.06879997,2.0486546,0,0001
2012-04-01,13.0,101.25,,100894.25,-0.18998909,1.6829319,0,0001
2012-04-01,13.0,101.5,,100895.75,-0.15483284,1.6780491,0,0001
2012-04-01,12.75,99.5,,100987.25,1.0102062,0.16877174,0,0001
2012-04-01,12.75,99.75,,100886.75,0.5009289,0.6438694,0,0001
2012-04-01,12.75,100.0,,100851.875,-0.11284065,2.007639,0,0001
2012-04-01,12.75,100.25,303.4165,100854.375,-0.078660965,3.2493382,0,0001
2012-04-01,12.75,100.5,303.44287,100857.25,0.37348747,3.601389,0,0001
2012-04-01,12.75,100.75,303.34033,100864.75,0.42133904,3.197092,0,0001
2012-04-01,12.75,101.0,,100876.125,0.20698357,2.4412327,0,0001
2012-04-01,12.75,101.25,,100887.25,0.07465935,1.9842014,0,0001
2012-04-01,12.75,101.5,,100890.875,0.07172966,1.9016819,0,0001
2012-04-01,12.5,99.5,,100995.0,0.91255,0.15998268,0,0001
2012-04-01,12.5,99.75,,100905.0,0.615675,0.6419163,0,0001
2012-04-01,12.5,100.0,303.44287,100860.875,0.1410656,1.9964085,0,0001
2012-04-01,12.5,100.25,303.46045,100858.875,0.18745232,3.1585178,0,0001
2012-04-01,12.5,100.5,303.48975,100864.375,0.55903435,3.516428,0,0001
2012-04-01,12.5,100.75,303.51807,100870.0,0.6327648,3.5925999,0,0001
2012-04-01,12.5,101.0,303.60986,100877.5,0.63227654,3.5432835,0,0001
2012-04-01,12.5,101.25,303.79053,100878.875,0.5624523,3.4373264,0,0001
2012-04-01,12.5,101.5,303.77588,100888.375,0.49848747,3.2781467,0,0001
2012-04-01,12.25,99.5,,101005.375,1.0336437,0.05451393,0,0001
2012-04-01,12.25,99.75,,100921.875,0.90766716,0.56134987,0,0001
2012-04-01,12.25,100.0,303.56396,100868.75,0.5546398,1.8958225,0,0001
2012-04-01,12.25,100.25,303.4702,100865.375,0.5937023,3.0032444,0,0001
2012-04-01,12.25,100.5,303.4038,100872.875,0.8495617,3.306467,0,0001
2012-04-01,12.25,100.75,303.48975,100872.375,0.84272575,3.3367405,0,0001
2012-04-01,12.25,101.0,303.4663,100879.75,0.8251476,3.3733616,0,0001
2012-04-01,12.25,101.25,303.6333,100880.125,0.74946404,3.335764,0,0001
2012-04-01,12.25,101.5,303.5786,100888.875,0.6225109,3.1824436,0,0001
2012-04-01,12.0,99.5,,101008.875,1.0014172,-0.120290756,0,0001
2012-04-01,12.0,99.75,,100929.0,0.9931164,0.5247288,0,0001
2012-04-01,12.0,100.0,303.62158,100873.25,0.9818859,1.8440647,0,0001
2012-04-01,12.0,100.25,303.48193,100870.375,1.0580578,2.9041233,0,0001
2012-04-01,12.0,100.5,303.3667,100880.5,1.1176281,3.1717014,0,0001
2012-04-01,12.0,100.75,303.49463,100879.625,1.0712414,3.162424,0,0001
2012-04-01,12.0,101.0,303.45752,100886.625,0.94135857,3.1038303,0,0001
2012-04-01,12.0,101.25,303.56592,100886.75,0.8188,3.091135,0,0001
2012-04-01,12.0,101.5,303.4673,100893.75,0.65571404,2.913889,0,0001
2012-05-01,14.0,99.5,,100578.625,2.0416193,0.7970371,0,0001
2012-05-01,14.0,99.75,,100564.25,1.8531427,1.0470371,0,0001
2012-05-01,14.0,100.0,,100556.625,1.5821466,1.3224277,0,0001
2012-05-01,14.0,100.25,,100555.625,1.3301935,1.5055332,0,0001
2012-05-01,14.0,100.5,,100560.625,0.9224787,1.5465488,0,0001
2012-05-01,14.0,100.75,,100569.5,0.638299,1.5372715,0,0001
2012-05-01,14.0,101.0,,100577.25,0.15148258,1.2218418,0,0001
2012-05-01,14.0,101.25,,100595.5,0.00011539459,0.8653965,0,0001
2012-05-01,14.0,101.5,,100613.875,0.40001774,0.8658848,0,0001
2012-05-01,13.75,99.5,,100602.5,1.9644709,0.76529884,0,0001
2012-05-01,13.75,99.75,,100579.5,1.7296076,0.9537754,0,0001
2012-05-01,13.75,100.0,,100571.25,1.4586115,1.2311192,0,0001
2012-05-01,13.75,100.25,,100570.375,1.2154474,1.4259434,0,0001
2012-05-01,13.75,100.5,,100568.75,1.3321466,1.8424473,0,0001
2012-05-01,13.75,100.75,,100575.625,1.1378107,1.8780918,0,0001
2012-05-01,13.75,101.0,,100580.875,0.7115412,1.5299473,0,0001
2012-05-01,13.75,101.25,,100589.75,0.37413883,1.4112949,0,0001
2012-05-01,13.75,101.5,,100607.25,0.5938654,1.5055332,0,0001
2012-05-01,13.5,99.5,,100662.75,1.9791193,0.8551426,0,0001
2012-05-01,13.5,99.75,,100586.25,1.5040216,0.86197853,0,0001
2012-05-01,13.5,100.0,,100577.875,1.2379084,1.1564121,0,0001
2012-05-01,13.5,100.25,,100582.625,1.5538263,2.3346348,0,0001
2012-05-01,13.5,100.5,303.5027,100581.25,1.6793146,2.763834,0,0001
2012-05-01,13.5,100.75,,100585.625,1.7457209,2.5714512,0,0001
2012-05-01,13.5,101.0,,100591.875,1.2188654,1.9313145,0,0001
2012-05-01,13.5,101.25,,100604.125,0.60265446,1.8146152,0,0001
2012-05-01,13.5,101.5,,100624.625,0.64220524,2.1061192,0,0001
2012-05-01,13.25,99.5,,100703.625,2.0035334,0.68912697,0,0001
2012-05-01,13.25,99.75,,100618.375,1.4864435,0.7423496,0,0001
2012-05-01,13.25,100.0,,100584.0,1.2794123,1.7252598,0,0001
2012-05-01,13.25,100.25,303.54468,100588.75,1.5953302,2.9049473,0,0001
2012-05-01,13.25,100.5,303.47534,100594.375,2.190545,3.5792637,0,0001
2012-05-01,13.25,100.75,303.30737,100598.875,2.3409357,3.3722324,0,0001
2012-05-01,13.25,101.0,,100609.75,1.422967,2.1691074,0,0001
2012-05-01,13.25,101.25,,100625.25,0.64757633,1.9225254,0,0001
2012-05-01,13.25,101.5,,100640.875,0.52501774,2.2311192,0,0001
2012-05-01,13.0,99.5,,100738.25,2.0313654,0.5079746,0,0001
2012-05-01,13.0,99.75,,100633.375,1.5650568,0.82291603,0,0001
2012-05-01,13.0,100.0,303.55835,100597.125,1.3594904,1.8219395,0,0001
2012-05-01,13.0,100.25,303.57983,100597.0,1.825799,2.9318027,0,0001
2012-05-01,13.0,100.5,303.54858,100602.25,2.4556818,3.5724277,0,0001
2012-05-01,13.0,100.75,303.41382,100612.375,2.5743341,3.380045,0,0001
2012-05-01,13.0,101.0,,100629.875,1.5611506,2.180338,0,0001
2012-05-01,13.0,101.25,,100647.125,0.80822086,1.9059238,0,0001
2012-05-01,13.0,101.5,,100653.5,0.50646305,2.06608,0,0001
2012-05-01,12.75,99.5,,100748.875,2.297967,0.68229103,0,0001
2012-05-01,12.75,99.75,,100645.875,1.7847834,0.89322853,0,0001
2012-05-01,12.75,100.0,,100609.125,1.8082209,1.8478184,0,0001
2012-05-01,12.75,100.25,303.49976,100609.375,2.3355646,2.9337559,0,0001
2012-05-01,12.75,100.5,303.52026,100612.375,2.897088,3.4318027,0,0001
2012-05-01,12.75,100.75,303.4099,100621.625,2.8907404,3.1583652,0,0001
2012-05-01,12.75,101.0,,100633.25,2.329217,2.5235996,0,0001
2012-05-01,12.75,101.25,,100645.375,1.6597834,2.1661777,0,0001
2012-05-01,12.75,101.5,,100653.875,1.459588,2.2477207,0,0001
2012-05-01,12.5,99.5,,100771.375,2.2115412,0.6393223,0,0001
2012-05-01,12.5,99.75,,100669.375,2.0489435,0.8673496,0,0001
2012-05-01,12.5,100.0,303.3943,100622.375,2.3555841,1.8483067,0,0001
2012-05-01,12.5,100.25,303.36987,100619.5,3.0269709,2.8761387,0,0001
2012-05-01,12.5,100.5,303.3484,100624.625,3.5762873,3.3600254,0,0001
2012-05-01,12.5,100.75,303.3562,100630.625,3.9224787,3.541666,0,0001
2012-05-01,12.5,101.0,303.36597,100637.875,4.105096,3.595377,0,0001
2012-05-01,12.5,101.25,303.53003,100642.25,3.9327326,3.6276035,0,0001
2012-05-01,12.5,101.5,303.43042,100655.625,3.8365412,3.6344395,0,0001
2012-05-01,12.25,99.5,,100794.125,2.803338,0.4020176,0,0001
2012-05-01,12.25,99.75,,100693.75,2.8541193,0.71354103,0,0001
2012-05-01,12.25,100.0,303.47046,100637.125,3.2310724,1.7267246,0,0001
2012-05-01,12.25,100.25,303.3689,100633.5,3.9503107,2.7057285,0,0001
2012-05-01,12.25,100.5,303.28003,100639.25,4.461541,3.1588535,0,0001
2012-05-01,12.25,100.75,303.3308,100638.5,4.6466,3.4034824,0,0001
2012-05-01,12.25,101.0,303.27515,100645.75,4.8179865,3.5231113,0,0001
2012-05-01,12.25,101.25,303.45093,100648.625,4.8057795,3.602213,0,0001
2012-05-01,12.25,101.5,303.3523,100661.0,4.485955,3.5123692,0,0001
2012-05-01,12.0,99.5,,100805.375,2.9898615,0.17594337,0,0001
2012-05-01,12.0,99.75,,100706.5,3.2344904,0.5992832,0,0001
2012-05-01,12.0,100.0,303.489,100647.75,3.844842,1.6691074,0,0001
2012-05-01,12.0,100.25,303.35034,100645.25,4.620721,2.6402988,0,0001
2012-05-01,12.0,100.5,303.23022,100652.875,5.188592,3.0895176,0,0001
2012-05-01,12.0,100.75,303.3435,100651.625,5.398553,3.3009434,0,0001
2012-05-01,12.0,101.0,303.2068,100659.0,5.308709,3.3116856,0,0001
2012-05-01,12.0,101.25,303.28882,100660.875,5.294549,3.4005527,0,0001
2012-05-01,12.0,101.5,303.20776,100671.375,4.8199396,3.2252598,0,0001
2012-06-01,14.0,99.5,,100589.69,2.6534824,1.0704794,0,0001
2012-06-01,14.0,99.75,,100575.81,2.6842442,1.2946005,0,0001
2012-06-01,14.0,100.0,,100568.06,2.5196934,1.5040731,0,0001
2012-06-01,14.0,100.25,,100567.06,2.300455,1.6520224,0,0001
2012-06-01,14.0,100.5,,100571.06,1.9835606,1.6803427,0,0001
2012-06-01,14.0,100.75,,100577.69,1.8234043,1.7252645,0,0001
2012-06-01,14.0,101.0,,100583.69,1.3976231,1.3829794,0,0001
2012-06-01,14.0,101.25,,100598.56,1.3404942,0.91813564,0,0001
2012-06-01,14.0,101.5,,100611.56,1.6124668,0.9322958,0,0001
2012-06-01,13.75,99.5,,100610.69,2.7145176,1.0236044,0,0001
2012-06-01,13.75,99.75,,100589.81,2.6608067,1.1798544,0,0001
2012-06-01,13.75,100.0,,100583.06,2.4298496,1.4093466,0,0001
2012-06-01,13.75,100.25,,100582.19,2.216959,1.5685263,0,0001
2012-06-01,13.75,100.5,,100581.44,2.3439121,1.9821005,0,0001
2012-06-01,13.75,100.75,,100586.81,2.279459,2.069991,0,0001
2012-06-01,13.75,101.0,,100589.44,1.9713535,1.7252645,0,0001
2012-06-01,13.75,101.25,,100594.31,1.7213535,1.5392294,0,0001
2012-06-01,13.75,101.5,,100607.81,1.7721348,1.548995,0,0001
2012-06-01,13.5,99.5,,100667.31,2.9220371,1.1510458,0,0001
2012-06-01,13.5,99.75,,100597.19,2.524088,1.1105185,0,0001
2012-06-01,13.5,100.0,,100590.31,2.3024082,1.3551474,0,0001
2012-06-01,13.5,100.25,,100596.06,2.7218418,2.4855185,0,0001
2012-06-01,13.5,100.5,302.70044,100595.56,2.8580723,2.9132528,0,0001
2012-06-01,13.5,100.75,,100600.06,2.9015293,2.7633505,0,0001
2012-06-01,13.5,101.0,,100604.44,2.4596348,2.1256552,0,0001
2012-06-01,13.5,101.25,,100611.31,1.9293613,1.9498739,0,0001
2012-06-01,13.5,101.5,,100628.19,1.7374668,2.1085653,0,0001
2012-06-01,13.25,99.5,,100705.44,3.0167637,1.0372763,0,0001
2012-06-01,13.25,99.75,,100627.56,2.5773106,1.0358114,0,0001
2012-06-01,13.25,100.0,,100598.81,2.5421543,1.8898153,0,0001
2012-06-01,13.25,100.25,302.7141,100604.56,2.9620762,3.0216513,0,0001
2012-06-01,13.25,100.5,302.6848,100611.31,3.4650059,3.7740927,0,0001
2012-06-01,13.25,100.75,302.60962,100615.81,3.5353184,3.609542,0,0001
2012-06-01,13.25,101.0,,100625.94,2.62858,2.3673544,0,0001
2012-06-01,13.25,101.25,,100635.31,1.9386387,2.0416708,0,0001
2012-06-01,13.25,101.5,,100647.69,1.5680332,2.2438192,0,0001
2012-06-01,13.0,99.5,,100742.19,3.064127,0.880538,0,0001
2012-06-01,13.0,99.75,,100644.44,2.6290684,1.1451864,0,0001
2012-06-01,13.0,100.0,302.73657,100613.69,2.5968418,2.017745,0,0001
2012-06-01,13.0,100.25,302.79614,100615.31,3.133463,3.1310263,0,0001
2012-06-01,13.0,100.5,302.7942,100621.81,3.6622715,3.8536825,0,0001
2012-06-01,13.0,100.75,302.64478,100632.31,3.7281895,3.668624,0,0001
2012-06-01,13.0,101.0,,100649.44,2.720377,2.3727255,0,0001
2012-06-01,13.0,101.25,,100660.44,2.0094395,2.015792,0,0001
2012-06-01,13.0,101.5,,100663.31,1.5333652,2.1212606,0,0001
2012-06-01,12.75,99.5,,100756.81,3.1739902,1.024581,0,0001
2012-06-01,12.75,99.75,,100660.19,2.7574863,1.2101278,0,0001
2012-06-01,12.75,100.0,,100628.06,2.9181309,2.1471395,0,0001
2012-06-01,12.75,100.25,302.70532,100630.19,3.501627,3.2706747,0,0001
2012-06-01,12.75,100.5,302.77466,100635.06,4.043619,3.8287802,0,0001
2012-06-01,12.75,100.75,302.6106,100644.94,4.00358,3.5118856,0,0001
2012-06-01,12.75,101.0,,100655.44,3.5753574,2.7145224,0,0001
2012-06-01,12.75,101.25,,100662.44,2.8658848,2.2819052,0,0001
2012-06-01,12.75,101.5,,100666.69,2.711588,2.3136435,0,0001
2012-06-01,12.5,99.5,,100785.31,3.0167637,0.92838955,0,0001
2012-06-01,12.5,99.75,,100684.44,2.7970371,1.1334677,0,0001
2012-06-01,12.5,100.0,302.46606,100643.06,3.1974277,2.1881552,0,0001
2012-06-01,12.5,100.25,302.5188,100643.94,3.9835606,3.3243856,0,0001
2012-06-01,12.5,100.5,302.54517,100650.31,4.615885,3.8331747,0,0001
2012-06-01,12.5,100.75,302.38794,100656.31,5.0963535,3.9401083,0,0001
2012-06-01,12.5,101.0,302.17017,100662.06,5.5094395,3.866866,0,0001
2012-06-01,12.5,101.25,302.18774,100663.44,5.5758457,3.777999,0,0001
2012-06-01,12.5,101.5,302.13696,100672.44,5.8893223,3.6901083,0,0001
2012-06-01,12.25,99.5,,100814.06,3.7208652,0.64420986,0,0001
2012-06-01,12.25,99.75,,100711.31,3.7027988,0.9772177,0,0001
